merchant_id,amount,currency,transaction_type,payment_method,customer_id,category,created_at,hour,day_of_week,status
merchant_techhive,1284.12,INR,refund,wallet,customer_5055,software_subscription,2026-08-25T09:05:05+00:00,9,1,successful
merchant_pixel_studio,2212.79,INR,payment,wallet,customer_7334,electronics,2026-08-09T10:28:46+00:00,10,6,successful
merchant_swiftgear,769.5,USD,payment,wallet,customer_7793,marketing,2026-08-01T09:54:27+00:00,9,5,successful
merchant_techhive,763.54,USD,refund,wallet,customer_2337,marketing,2026-08-13T13:41:21+00:00,13,3,successful
merchant_daily_grind_cafe,72.25,INR,refund,bank_transfer,customer_3319,electronics,2026-08-22T18:15:47+00:00,18,5,successful
merchant_urbancart,1656.21,USD,refund,netbanking,customer_6336,software_subscription,2026-08-04T15:28:11+00:00,15,1,successful
merchant_bluewave,561.38,EUR,payment,netbanking,customer_2346,travel,2026-08-09T05:22:21+00:00,5,6,successful
merchant_greenleaf,1987.4,USD,payment,card,customer_4761,office_supplies,2026-08-02T00:05:11+00:00,0,6,successful
merchant_pixel_studio,1179.0,INR,payment,bank_transfer,customer_4287,groceries,2026-08-03T11:13:40+00:00,11,0,successful
merchant_techhive,277.55,INR,chargeback,netbanking,customer_6883,groceries,2026-08-15T05:45:27+00:00,5,5,successful
merchant_pixel_studio,1375.53,EUR,payment,wallet,customer_8514,marketing,2026-07-29T05:38:50+00:00,5,2,successful
merchant_swiftgear,1058.71,EUR,payment,upi,customer_4586,groceries,2026-07-28T18:20:22+00:00,18,1,successful
merchant_pixel_studio,2304.98,USD,refund,upi,customer_6465,electronics,2026-07-29T17:44:31+00:00,17,2,successful
merchant_greenleaf,689.92,EUR,payment,netbanking,customer_2989,travel,2026-07-30T07:21:09+00:00,7,3,successful
merchant_greenleaf,1442.97,INR,payment,card,customer_3273,travel,2026-08-06T03:54:09+00:00,3,3,successful
merchant_bluewave,434.32,INR,chargeback,bank_transfer,customer_2103,software_subscription,2026-08-07T17:09:36+00:00,17,4,successful
merchant_urbancart,2290.14,USD,refund,wallet,customer_8023,software_subscription,2026-08-23T05:35:01+00:00,5,6,successful
merchant_daily_grind_cafe,2465.06,INR,payment,wallet,customer_3500,travel,2026-08-14T21:55:54+00:00,21,4,successful
merchant_freshbite,2383.88,USD,payment,upi,customer_5874,utilities,2026-08-08T13:54:19+00:00,13,5,successful
merchant_swiftgear,1721.55,EUR,payment,netbanking,customer_3798,food_delivery,2026-08-18T15:39:03+00:00,15,1,successful
merchant_urbancart,1511.55,USD,payment,wallet,customer_7888,utilities,2026-08-05T13:08:29+00:00,13,2,successful
merchant_urbancart,668.76,EUR,payment,upi,customer_6813,office_supplies,2026-07-31T18:06:59+00:00,18,4,successful
merchant_techhive,523.28,USD,payment,wallet,customer_6578,groceries,2026-08-12T17:17:21+00:00,17,2,successful
merchant_swiftgear,753.43,EUR,chargeback,bank_transfer,customer_3597,marketing,2026-08-24T00:03:25+00:00,0,0,successful
merchant_freshbite,2386.28,USD,payment,upi,customer_2093,groceries,2026-08-10T05:46:47+00:00,5,0,pending
merchant_swiftgear,713.15,INR,expense,netbanking,customer_8331,travel,2026-08-03T07:32:00+00:00,7,0,successful
merchant_techhive,1076.05,USD,payment,card,customer_9266,electronics,2026-07-30T17:15:15+00:00,17,3,successful
merchant_daily_grind_cafe,840.96,EUR,payment,card,customer_7398,marketing,2026-08-02T06:17:12+00:00,6,6,successful
merchant_greenleaf,66.91,INR,payment,upi,customer_1547,office_supplies,2026-08-22T21:45:31+00:00,21,5,successful
merchant_urbancart,1678.13,INR,payment,card,customer_3527,electronics,2026-08-08T00:49:05+00:00,0,5,successful
merchant_greenleaf,2107.43,EUR,payment,upi,customer_7344,electronics,2026-08-12T21:57:11+00:00,21,2,successful
merchant_freshbite,433.27,INR,payment,netbanking,customer_1277,utilities,2026-08-02T21:04:47+00:00,21,6,pending
merchant_techhive,2393.2,USD,payment,upi,customer_4712,office_supplies,2026-08-26T19:39:52+00:00,19,2,pending
merchant_pixel_studio,59.27,INR,payment,bank_transfer,customer_7328,electronics,2026-08-19T14:14:09+00:00,14,2,successful
merchant_freshbite,158.02,INR,payment,bank_transfer,customer_6057,electronics,2026-08-17T06:59:03+00:00,6,0,successful
merchant_swiftgear,1264.37,USD,chargeback,bank_transfer,customer_5338,software_subscription,2026-07-31T02:50:06+00:00,2,4,successful
merchant_greenleaf,1898.03,USD,payment,netbanking,customer_9491,utilities,2026-08-20T18:05:41+00:00,18,3,failed
merchant_freshbite,1962.5,USD,payment,wallet,customer_9483,electronics,2026-07-30T00:10:05+00:00,0,3,successful
merchant_pixel_studio,216.43,INR,payment,upi,customer_2952,travel,2026-07-31T11:06:08+00:00,11,4,successful
merchant_urbancart,95.54,INR,expense,wallet,customer_3011,marketing,2026-08-22T04:36:27+00:00,4,5,successful
merchant_swiftgear,898.18,USD,refund,wallet,customer_9991,food_delivery,2026-08-17T20:56:37+00:00,20,0,successful
merchant_techhive,266.02,INR,payment,wallet,customer_8896,marketing,2026-08-24T19:59:34+00:00,19,0,successful
merchant_bluewave,1342.29,EUR,refund,netbanking,customer_8759,travel,2026-08-15T11:09:14+00:00,11,5,successful
merchant_daily_grind_cafe,1540.21,USD,payment,netbanking,customer_8753,marketing,2026-08-20T00:08:33+00:00,0,3,successful
merchant_urbancart,1165.68,INR,payment,upi,customer_4310,travel,2026-08-20T16:11:55+00:00,16,3,successful
merchant_urbancart,143.45,INR,payment,netbanking,customer_2876,utilities,2026-08-18T07:42:02+00:00,7,1,successful
merchant_freshbite,1952.69,INR,payment,wallet,customer_5595,marketing,2026-08-12T06:11:14+00:00,6,2,successful
merchant_bluewave,901.77,USD,expense,wallet,customer_3320,travel,2026-08-24T10:55:40+00:00,10,0,successful
merchant_swiftgear,159.88,EUR,payment,upi,customer_9538,office_supplies,2026-08-18T01:53:00+00:00,1,1,successful
merchant_urbancart,2337.29,USD,payment,card,customer_4674,office_supplies,2026-07-31T20:44:50+00:00,20,4,successful
merchant_freshbite,2253.12,INR,payment,bank_transfer,customer_5298,software_subscription,2026-07-28T03:41:01+00:00,3,1,successful
merchant_greenleaf,263.27,INR,payment,card,customer_9905,office_supplies,2026-07-28T07:07:00+00:00,7,1,successful
merchant_freshbite,1526.99,USD,payment,netbanking,customer_9425,marketing,2026-08-15T05:35:07+00:00,5,5,successful
merchant_greenleaf,425.72,USD,payment,wallet,customer_6284,marketing,2026-07-30T01:42:47+00:00,1,3,successful
merchant_greenleaf,238.04,USD,refund,wallet,customer_8598,office_supplies,2026-08-22T13:41:44+00:00,13,5,successful
merchant_techhive,22.78,INR,payment,netbanking,customer_9127,office_supplies,2026-07-29T05:16:16+00:00,5,2,successful
merchant_urbancart,870.69,EUR,refund,upi,customer_4968,electronics,2026-08-01T05:06:48+00:00,5,5,successful
merchant_urbancart,825.24,USD,refund,netbanking,customer_6567,electronics,2026-08-08T09:51:31+00:00,9,5,successful
merchant_urbancart,2001.3,EUR,payment,netbanking,customer_3070,utilities,2026-08-22T06:05:36+00:00,6,5,failed
merchant_freshbite,2285.95,EUR,payment,bank_transfer,customer_9950,food_delivery,2026-08-15T04:48:42+00:00,4,5,failed
merchant_greenleaf,804.96,EUR,payment,upi,customer_5946,utilities,2026-08-19T20:17:36+00:00,20,2,successful
merchant_bluewave,1333.13,INR,expense,card,customer_9744,marketing,2026-08-19T01:59:21+00:00,1,2,successful
merchant_techhive,1252.68,INR,payment,netbanking,customer_1432,travel,2026-08-05T14:21:56+00:00,14,2,successful
merchant_daily_grind_cafe,91.79,EUR,payment,upi,customer_4709,food_delivery,2026-08-19T01:19:00+00:00,1,2,successful
merchant_pixel_studio,1541.39,USD,payment,bank_transfer,customer_9941,office_supplies,2026-08-23T17:26:47+00:00,17,6,successful
merchant_urbancart,1683.33,EUR,payment,upi,customer_7768,office_supplies,2026-08-22T20:14:49+00:00,20,5,successful
merchant_bluewave,473.63,EUR,payment,wallet,customer_2211,software_subscription,2026-08-16T16:37:25+00:00,16,6,pending
merchant_greenleaf,2489.38,EUR,refund,card,customer_9105,electronics,2026-08-13T02:58:32+00:00,2,3,successful
merchant_daily_grind_cafe,1580.2,INR,expense,upi,customer_6803,travel,2026-08-25T23:06:19+00:00,23,1,failed
merchant_urbancart,84.3,INR,payment,netbanking,customer_9779,utilities,2026-07-31T20:21:03+00:00,20,4,successful
merchant_daily_grind_cafe,2003.34,EUR,expense,card,customer_3712,software_subscription,2026-08-26T01:51:58+00:00,1,2,successful
merchant_greenleaf,2298.98,INR,chargeback,netbanking,customer_4681,marketing,2026-08-16T23:40:23+00:00,23,6,pending
merchant_bluewave,1293.2,INR,chargeback,bank_transfer,customer_2589,electronics,2026-07-30T01:00:12+00:00,1,3,failed
merchant_freshbite,479.79,INR,payment,netbanking,customer_1868,travel,2026-08-17T02:25:53+00:00,2,0,successful
merchant_daily_grind_cafe,584.84,USD,payment,card,customer_4071,travel,2026-08-20T18:18:58+00:00,18,3,successful
merchant_bluewave,2119.83,EUR,payment,netbanking,customer_8718,travel,2026-08-23T01:08:50+00:00,1,6,successful
merchant_bluewave,1092.45,INR,refund,card,customer_9692,marketing,2026-08-01T05:37:37+00:00,5,5,successful
merchant_techhive,1148.64,INR,payment,card,customer_7688,travel,2026-08-25T17:30:34+00:00,17,1,successful
merchant_urbancart,2206.46,INR,chargeback,upi,customer_8052,marketing,2026-08-08T06:31:08+00:00,6,5,successful
merchant_bluewave,965.56,EUR,payment,upi,customer_3491,marketing,2026-08-14T23:35:39+00:00,23,4,successful
merchant_techhive,378.37,USD,payment,card,customer_6949,office_supplies,2026-07-30T01:40:39+00:00,1,3,successful
merchant_freshbite,369.07,USD,payment,wallet,customer_5769,marketing,2026-08-10T07:29:27+00:00,7,0,successful
merchant_freshbite,1552.66,USD,refund,card,customer_5853,electronics,2026-08-18T05:44:47+00:00,5,1,successful
merchant_daily_grind_cafe,446.34,USD,payment,card,customer_8765,office_supplies,2026-08-14T15:24:10+00:00,15,4,pending
merchant_greenleaf,2428.31,USD,refund,bank_transfer,customer_3566,marketing,2026-07-27T11:52:47+00:00,11,0,successful
merchant_swiftgear,1858.81,USD,refund,wallet,customer_7989,travel,2026-08-10T11:30:57+00:00,11,0,successful
merchant_swiftgear,1124.53,INR,payment,card,customer_5598,food_delivery,2026-08-03T00:35:08+00:00,0,0,successful
merchant_urbancart,2253.63,INR,payment,card,customer_6727,electronics,2026-07-29T02:12:04+00:00,2,2,successful
merchant_freshbite,1690.54,EUR,payment,wallet,customer_9046,electronics,2026-08-12T14:15:57+00:00,14,2,successful
merchant_techhive,2466.19,USD,payment,upi,customer_6378,travel,2026-08-15T22:01:53+00:00,22,5,successful
merchant_swiftgear,1594.77,INR,payment,netbanking,customer_3268,electronics,2026-08-21T14:19:33+00:00,14,4,successful
merchant_daily_grind_cafe,1159.43,USD,expense,netbanking,customer_1998,marketing,2026-08-01T13:57:43+00:00,13,5,successful
merchant_swiftgear,1390.94,USD,payment,netbanking,customer_4669,utilities,2026-08-09T20:57:34+00:00,20,6,successful
merchant_techhive,847.37,INR,payment,bank_transfer,customer_9089,utilities,2026-08-05T22:36:21+00:00,22,2,successful
merchant_greenleaf,190.8,EUR,payment,wallet,customer_1105,utilities,2026-08-07T14:53:31+00:00,14,4,successful
merchant_bluewave,690.85,INR,payment,upi,customer_6219,software_subscription,2026-08-11T03:13:11+00:00,3,1,successful
merchant_swiftgear,451.6,EUR,payment,bank_transfer,customer_7736,travel,2026-08-26T05:27:21+00:00,5,2,successful
merchant_bluewave,2201.65,USD,expense,bank_transfer,customer_7396,software_subscription,2026-07-28T06:45:35+00:00,6,1,successful
merchant_pixel_studio,1592.14,EUR,payment,netbanking,customer_2446,groceries,2026-08-09T14:37:25+00:00,14,6,successful
merchant_pixel_studio,1301.83,USD,refund,card,customer_3699,software_subscription,2026-08-22T04:29:15+00:00,4,5,successful
merchant_bluewave,812.24,USD,payment,upi,customer_4451,groceries,2026-08-20T01:17:58+00:00,1,3,successful
merchant_daily_grind_cafe,1517.96,USD,payment,bank_transfer,customer_5980,software_subscription,2026-08-06T22:06:41+00:00,22,3,failed
merchant_techhive,769.86,USD,payment,wallet,customer_2877,marketing,2026-08-17T02:04:16+00:00,2,0,successful
merchant_greenleaf,2493.7,EUR,expense,bank_transfer,customer_5080,food_delivery,2026-08-18T05:14:41+00:00,5,1,pending
merchant_techhive,1716.21,USD,expense,upi,customer_1935,electronics,2026-07-30T19:55:34+00:00,19,3,pending
merchant_pixel_studio,670.46,INR,expense,bank_transfer,customer_8325,groceries,2026-08-03T09:35:35+00:00,9,0,successful
merchant_pixel_studio,968.43,USD,payment,wallet,customer_8506,food_delivery,2026-08-13T09:42:37+00:00,9,3,failed
merchant_greenleaf,50.63,INR,expense,netbanking,customer_4635,groceries,2026-08-14T18:12:27+00:00,18,4,failed
merchant_daily_grind_cafe,2323.6,USD,chargeback,card,customer_3292,software_subscription,2026-08-21T00:14:08+00:00,0,4,failed
merchant_daily_grind_cafe,1193.49,EUR,payment,upi,customer_1817,travel,2026-08-08T13:26:45+00:00,13,5,successful
merchant_daily_grind_cafe,1435.13,USD,payment,wallet,customer_3574,utilities,2026-08-02T21:43:08+00:00,21,6,successful
merchant_greenleaf,802.46,EUR,payment,upi,customer_5090,food_delivery,2026-08-17T23:38:24+00:00,23,0,successful
merchant_freshbite,1135.02,INR,payment,wallet,customer_9468,software_subscription,2026-08-09T03:43:17+00:00,3,6,successful
merchant_urbancart,1492.54,USD,payment,card,customer_3752,utilities,2026-08-11T21:54:39+00:00,21,1,successful
merchant_greenleaf,1417.99,EUR,chargeback,wallet,customer_7329,software_subscription,2026-08-22T07:15:12+00:00,7,5,pending
merchant_techhive,2162.33,EUR,payment,upi,customer_5315,software_subscription,2026-08-15T03:16:09+00:00,3,5,successful
merchant_bluewave,203.64,EUR,payment,bank_transfer,customer_6287,travel,2026-08-03T16:21:40+00:00,16,0,successful
merchant_urbancart,1548.99,INR,payment,netbanking,customer_6402,electronics,2026-08-23T00:21:51+00:00,0,6,successful
merchant_greenleaf,2001.72,INR,expense,upi,customer_5019,software_subscription,2026-08-06T23:07:11+00:00,23,3,pending
merchant_greenleaf,1716.5,EUR,payment,card,customer_7498,groceries,2026-08-08T06:40:46+00:00,6,5,successful
merchant_bluewave,2194.64,USD,payment,netbanking,customer_2968,travel,2026-07-29T07:21:56+00:00,7,2,successful
merchant_bluewave,12.31,USD,payment,card,customer_1961,travel,2026-08-22T00:44:49+00:00,0,5,successful
merchant_freshbite,1046.63,EUR,refund,upi,customer_4082,electronics,2026-07-31T21:18:43+00:00,21,4,successful
merchant_swiftgear,1949.08,EUR,chargeback,bank_transfer,customer_9248,utilities,2026-07-27T08:09:12+00:00,8,0,successful
merchant_freshbite,187.95,USD,payment,upi,customer_1164,utilities,2026-08-08T03:58:32+00:00,3,5,successful
merchant_daily_grind_cafe,45.45,USD,payment,netbanking,customer_1634,groceries,2026-08-14T22:28:30+00:00,22,4,successful
merchant_techhive,763.9,EUR,payment,bank_transfer,customer_5156,marketing,2026-08-19T08:51:51+00:00,8,2,successful
merchant_swiftgear,2420.23,INR,refund,card,customer_3187,software_subscription,2026-07-28T12:14:23+00:00,12,1,failed
merchant_urbancart,1523.55,INR,payment,wallet,customer_9320,marketing,2026-08-05T06:44:01+00:00,6,2,successful
merchant_greenleaf,396.28,EUR,payment,upi,customer_1519,software_subscription,2026-08-03T23:22:28+00:00,23,0,pending
merchant_freshbite,132.32,USD,payment,card,customer_5400,electronics,2026-08-26T18:22:40+00:00,18,2,successful
merchant_freshbite,1725.26,INR,refund,wallet,customer_4484,electronics,2026-08-19T19:11:37+00:00,19,2,successful
merchant_greenleaf,1045.25,INR,expense,card,customer_6478,travel,2026-08-21T14:00:06+00:00,14,4,successful
merchant_greenleaf,398.27,EUR,payment,upi,customer_4549,marketing,2026-08-02T01:33:35+00:00,1,6,successful
merchant_freshbite,617.95,USD,expense,upi,customer_2644,office_supplies,2026-08-26T15:08:37+00:00,15,2,successful
merchant_swiftgear,988.55,USD,payment,bank_transfer,customer_2412,office_supplies,2026-08-12T22:38:20+00:00,22,2,pending
merchant_daily_grind_cafe,1636.43,USD,payment,upi,customer_2447,groceries,2026-08-12T14:24:25+00:00,14,2,successful
merchant_greenleaf,1401.96,EUR,payment,netbanking,customer_9036,travel,2026-08-14T10:53:55+00:00,10,4,successful
merchant_swiftgear,1225.22,USD,chargeback,bank_transfer,customer_7624,utilities,2026-08-15T15:10:43+00:00,15,5,pending
merchant_techhive,491.48,USD,chargeback,upi,customer_8720,office_supplies,2026-08-06T05:48:43+00:00,5,3,successful
merchant_techhive,2132.85,USD,expense,bank_transfer,customer_8585,office_supplies,2026-08-16T23:51:20+00:00,23,6,successful
merchant_pixel_studio,1854.75,INR,expense,netbanking,customer_9730,groceries,2026-08-15T08:53:24+00:00,8,5,successful
merchant_techhive,1414.67,USD,payment,upi,customer_2963,electronics,2026-08-15T11:45:26+00:00,11,5,pending
merchant_bluewave,2359.5,EUR,chargeback,netbanking,customer_1259,office_supplies,2026-07-28T06:31:35+00:00,6,1,failed
merchant_pixel_studio,123.01,EUR,payment,card,customer_9483,groceries,2026-08-14T20:30:42+00:00,20,4,successful
merchant_bluewave,1337.25,INR,chargeback,upi,customer_6978,marketing,2026-08-09T15:28:58+00:00,15,6,successful
merchant_urbancart,24.95,EUR,payment,card,customer_2481,software_subscription,2026-08-08T01:09:19+00:00,1,5,successful
merchant_daily_grind_cafe,2079.37,USD,payment,bank_transfer,customer_7181,utilities,2026-08-05T10:17:31+00:00,10,2,successful
merchant_bluewave,1241.5,USD,payment,bank_transfer,customer_5445,software_subscription,2026-08-06T17:15:58+00:00,17,3,successful
merchant_techhive,954.99,EUR,expense,upi,customer_6785,food_delivery,2026-08-21T06:38:00+00:00,6,4,successful
merchant_daily_grind_cafe,953.41,EUR,expense,netbanking,customer_4739,electronics,2026-08-04T02:59:14+00:00,2,1,successful
merchant_techhive,2154.3,USD,payment,netbanking,customer_7274,food_delivery,2026-08-13T19:55:59+00:00,19,3,successful
merchant_techhive,1756.62,INR,payment,wallet,customer_7257,travel,2026-08-16T19:54:32+00:00,19,6,successful
merchant_urbancart,2344.02,USD,expense,wallet,customer_2988,software_subscription,2026-08-02T23:08:02+00:00,23,6,successful
merchant_daily_grind_cafe,1579.51,EUR,refund,netbanking,customer_7348,food_delivery,2026-08-17T07:53:53+00:00,7,0,successful
merchant_pixel_studio,144.25,EUR,payment,upi,customer_2306,software_subscription,2026-08-01T23:53:47+00:00,23,5,successful
merchant_swiftgear,441.86,EUR,payment,card,customer_2564,software_subscription,2026-08-04T11:39:21+00:00,11,1,successful
merchant_daily_grind_cafe,2440.78,INR,payment,bank_transfer,customer_4366,marketing,2026-08-22T12:24:40+00:00,12,5,failed
merchant_swiftgear,1308.36,INR,payment,wallet,customer_8639,electronics,2026-08-12T22:38:51+00:00,22,2,successful
merchant_techhive,2263.4,INR,payment,wallet,customer_7688,marketing,2026-08-08T09:50:04+00:00,9,5,successful
merchant_freshbite,2244.95,EUR,payment,upi,customer_4011,marketing,2026-08-20T18:41:01+00:00,18,3,successful
merchant_greenleaf,1302.95,USD,refund,card,customer_7107,utilities,2026-08-24T07:40:02+00:00,7,0,failed
merchant_bluewave,1199.18,INR,payment,upi,customer_3010,software_subscription,2026-08-10T03:51:11+00:00,3,0,successful
merchant_freshbite,2302.98,EUR,payment,upi,customer_5403,software_subscription,2026-08-25T22:20:26+00:00,22,1,successful
merchant_freshbite,1107.03,USD,payment,bank_transfer,customer_8668,travel,2026-07-29T16:25:54+00:00,16,2,successful
merchant_urbancart,2497.38,EUR,payment,card,customer_2368,groceries,2026-07-30T14:36:52+00:00,14,3,successful
merchant_techhive,2328.63,USD,payment,upi,customer_9362,marketing,2026-07-29T06:48:46+00:00,6,2,successful
merchant_greenleaf,1012.78,INR,payment,wallet,customer_9378,groceries,2026-08-24T01:46:57+00:00,1,0,successful
merchant_pixel_studio,1892.38,EUR,chargeback,upi,customer_2251,software_subscription,2026-08-14T20:00:48+00:00,20,4,successful
merchant_techhive,308.78,USD,payment,netbanking,customer_3222,utilities,2026-08-09T20:09:57+00:00,20,6,successful
merchant_pixel_studio,1912.39,EUR,payment,bank_transfer,customer_3405,travel,2026-08-22T10:12:01+00:00,10,5,successful
merchant_bluewave,1245.43,EUR,payment,bank_transfer,customer_1298,software_subscription,2026-08-25T10:53:47+00:00,10,1,successful
merchant_bluewave,1649.26,INR,payment,netbanking,customer_1925,office_supplies,2026-08-13T16:08:25+00:00,16,3,failed
merchant_greenleaf,1743.09,EUR,payment,card,customer_3345,utilities,2026-08-13T17:36:56+00:00,17,3,successful
merchant_bluewave,710.5,INR,payment,bank_transfer,customer_7684,electronics,2026-07-29T04:50:51+00:00,4,2,successful
merchant_daily_grind_cafe,2491.1,INR,payment,upi,customer_5197,food_delivery,2026-08-21T02:23:35+00:00,2,4,successful
merchant_greenleaf,336.96,INR,refund,bank_transfer,customer_2015,marketing,2026-08-13T09:49:33+00:00,9,3,successful
merchant_greenleaf,2306.59,INR,payment,bank_transfer,customer_2918,groceries,2026-08-14T06:03:52+00:00,6,4,successful
merchant_swiftgear,250.78,INR,payment,wallet,customer_9147,travel,2026-08-22T05:10:24+00:00,5,5,successful
merchant_daily_grind_cafe,2259.23,EUR,payment,netbanking,customer_8154,software_subscription,2026-08-10T11:01:06+00:00,11,0,successful
merchant_pixel_studio,1889.19,EUR,payment,bank_transfer,customer_7742,food_delivery,2026-07-31T14:23:18+00:00,14,4,successful
merchant_techhive,1626.43,USD,payment,upi,customer_7846,office_supplies,2026-08-20T00:28:47+00:00,0,3,pending
merchant_bluewave,254.36,EUR,payment,upi,customer_3459,electronics,2026-08-01T14:26:01+00:00,14,5,successful
merchant_greenleaf,1908.89,USD,payment,netbanking,customer_4232,electronics,2026-08-25T18:11:36+00:00,18,1,successful
merchant_swiftgear,2077.79,USD,payment,wallet,customer_6439,electronics,2026-08-04T09:56:53+00:00,9,1,failed
merchant_greenleaf,197.71,EUR,payment,upi,customer_3995,travel,2026-08-16T19:44:08+00:00,19,6,successful
merchant_swiftgear,160.71,EUR,payment,card,customer_8637,software_subscription,2026-08-12T06:44:34+00:00,6,2,pending
merchant_urbancart,545.82,USD,payment,card,customer_8589,travel,2026-08-10T11:21:25+00:00,11,0,successful
merchant_swiftgear,599.44,EUR,expense,netbanking,customer_8390,utilities,2026-08-16T05:08:12+00:00,5,6,pending
merchant_daily_grind_cafe,113.13,INR,payment,netbanking,customer_5649,software_subscription,2026-08-02T14:51:41+00:00,14,6,successful
merchant_bluewave,2263.04,EUR,expense,bank_transfer,customer_9851,food_delivery,2026-08-04T11:25:07+00:00,11,1,successful
merchant_greenleaf,399.51,INR,payment,wallet,customer_4060,food_delivery,2026-08-20T22:58:23+00:00,22,3,successful
merchant_bluewave,1204.3,INR,payment,bank_transfer,customer_8012,groceries,2026-08-06T21:34:05+00:00,21,3,failed
merchant_freshbite,1890.32,USD,refund,bank_transfer,customer_6058,groceries,2026-07-30T08:58:32+00:00,8,3,successful
merchant_techhive,2286.74,EUR,payment,wallet,customer_8421,office_supplies,2026-08-07T06:48:14+00:00,6,4,successful
merchant_daily_grind_cafe,2013.47,INR,refund,wallet,customer_8493,software_subscription,2026-07-30T03:59:19+00:00,3,3,successful
merchant_greenleaf,952.18,USD,payment,bank_transfer,customer_9493,food_delivery,2026-08-26T02:07:15+00:00,2,2,successful
merchant_bluewave,281.58,INR,payment,card,customer_8034,groceries,2026-08-13T07:00:42+00:00,7,3,failed
merchant_greenleaf,2016.88,EUR,payment,wallet,customer_4425,software_subscription,2026-08-11T03:17:46+00:00,3,1,failed
merchant_freshbite,2255.27,USD,payment,wallet,customer_4161,software_subscription,2026-08-04T16:07:12+00:00,16,1,successful
merchant_daily_grind_cafe,331.98,INR,payment,card,customer_6501,office_supplies,2026-08-18T12:22:31+00:00,12,1,successful
merchant_freshbite,152.01,USD,payment,wallet,customer_2894,groceries,2026-08-06T10:38:03+00:00,10,3,successful
merchant_urbancart,1355.7,EUR,payment,card,customer_8127,utilities,2026-08-01T03:25:05+00:00,3,5,successful
merchant_techhive,1122.71,USD,payment,card,customer_2303,travel,2026-08-14T09:47:40+00:00,9,4,successful
merchant_urbancart,1633.09,EUR,payment,upi,customer_7517,utilities,2026-07-28T09:27:09+00:00,9,1,successful
merchant_urbancart,430.06,USD,refund,upi,customer_9464,groceries,2026-08-16T14:38:10+00:00,14,6,successful
merchant_bluewave,79.88,USD,payment,wallet,customer_6865,marketing,2026-08-11T21:14:38+00:00,21,1,successful
merchant_pixel_studio,1285.33,USD,chargeback,card,customer_8160,food_delivery,2026-08-06T09:35:04+00:00,9,3,successful
merchant_pixel_studio,1242.16,INR,payment,upi,customer_7597,software_subscription,2026-08-09T12:11:34+00:00,12,6,successful
merchant_swiftgear,238.85,USD,payment,card,customer_7690,food_delivery,2026-07-30T15:43:21+00:00,15,3,successful
merchant_freshbite,1638.51,INR,refund,bank_transfer,customer_6066,groceries,2026-08-23T00:31:19+00:00,0,6,successful
merchant_daily_grind_cafe,1375.78,EUR,payment,bank_transfer,customer_7737,food_delivery,2026-08-04T00:18:01+00:00,0,1,successful
merchant_daily_grind_cafe,1573.2,USD,refund,wallet,customer_7503,office_supplies,2026-08-23T03:32:35+00:00,3,6,successful
merchant_greenleaf,1369.51,EUR,payment,netbanking,customer_4762,office_supplies,2026-08-20T20:41:47+00:00,20,3,successful
merchant_urbancart,190.15,EUR,chargeback,upi,customer_5026,office_supplies,2026-08-19T00:43:43+00:00,0,2,successful
merchant_techhive,1388.58,INR,payment,card,customer_6590,utilities,2026-07-29T04:23:46+00:00,4,2,successful
merchant_daily_grind_cafe,424.93,USD,payment,bank_transfer,customer_2183,travel,2026-08-01T20:56:56+00:00,20,5,successful
merchant_urbancart,2433.76,EUR,refund,upi,customer_7814,groceries,2026-08-14T15:26:42+00:00,15,4,successful
merchant_urbancart,2068.55,EUR,payment,bank_transfer,customer_7108,food_delivery,2026-08-09T07:28:57+00:00,7,6,successful
merchant_bluewave,1703.29,EUR,payment,upi,customer_2512,office_supplies,2026-08-12T02:57:22+00:00,2,2,successful
merchant_pixel_studio,2449.3,USD,payment,card,customer_4621,software_subscription,2026-08-02T22:05:02+00:00,22,6,successful
merchant_bluewave,2406.97,INR,refund,netbanking,customer_9253,electronics,2026-08-22T16:13:59+00:00,16,5,successful
merchant_techhive,1686.61,EUR,payment,bank_transfer,customer_2094,groceries,2026-08-04T20:53:33+00:00,20,1,successful
merchant_bluewave,206.22,INR,chargeback,bank_transfer,customer_8105,marketing,2026-07-28T06:12:30+00:00,6,1,successful
merchant_pixel_studio,2150.75,USD,payment,card,customer_6614,electronics,2026-08-10T15:38:27+00:00,15,0,failed
merchant_swiftgear,451.23,INR,payment,card,customer_5670,electronics,2026-08-05T12:03:22+00:00,12,2,successful
merchant_greenleaf,764.0,EUR,payment,netbanking,customer_4272,food_delivery,2026-08-14T14:05:46+00:00,14,4,pending
merchant_daily_grind_cafe,124.37,USD,payment,netbanking,customer_4154,groceries,2026-08-06T06:36:20+00:00,6,3,successful
merchant_greenleaf,1517.12,INR,refund,netbanking,customer_3400,travel,2026-07-28T07:18:08+00:00,7,1,successful
merchant_urbancart,55.68,INR,payment,wallet,customer_3846,software_subscription,2026-08-09T01:19:21+00:00,1,6,successful
merchant_daily_grind_cafe,782.51,INR,payment,bank_transfer,customer_9291,software_subscription,2026-08-05T22:12:11+00:00,22,2,successful
merchant_swiftgear,263.37,INR,payment,wallet,customer_5692,utilities,2026-08-11T13:16:36+00:00,13,1,successful
merchant_daily_grind_cafe,1049.24,EUR,payment,upi,customer_6863,travel,2026-08-19T20:13:50+00:00,20,2,successful
